parameter_id,HRWLLA_OFD_017_001
mouse_strain,C57BL
pvalue,0.1231339
parameter_name,Center average speed
gene_symbol,Ppm1j
analysis_id,68gt93dx2cw57qt
gene_accession_id,MGI:1919137
mouse_life_stage,Early adult
