mouse_strain,C57BL
parameter_name,Center average speed
analysis_id,84c3tuxxv8i4c7v
gene_accession_id,MGI:1924054
parameter_id,IMPC_OFD_017_001
pvalue,0.6751855
mouse_life_stage,Early adult
gene_symbol,Kdm4c
