parameter_id,IMPC_DXA_010_001
mouse_strain,C57BL
gene_accession_id,MGI:2446186
mouse_life_stage,Early adult
gene_symbol,Lpgat1
parameter_name,Bone Area
analysis_id,0pl98400p42c9y1
pvalue,0.8478367
