mouse_strain,C57BL
gene_symbol,Rab17
parameter_name,Percent time in dark
mouse_life_stage,Early adult
analysis_id,vyf651i2s40mmwu
gene_accession_id,MGI:104640
pvalue,0.5054091
parameter_id,JAX_LDT_008_001
