pvalue,0.7884167
gene_symbol,Sprr1b
mouse_strain,C57BL
analysis_id,4gzuv3n54y19938
parameter_name,CD4+ CD44+ CD62L- alpha beta effector T cell percentage
mouse_life_stage,Early adult
parameter_id,MGP_PBI_009_001
gene_accession_id,MGI:106659
