mouse_life_stage,Middle aged adult
pvalue,0.1382951
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
parameter_id,MGP_IMM_129_001
analysis_id,1m78x37qh9r508r
parameter_name,CD11b-high cDC - % of CD45+
mouse_strain,C57BL
