mouse_strain,C57BL
analysis_id,5yy6tz6f3zwa507
pvalue,0.6286162
parameter_id,IMPC_XRY_022_001
mouse_life_stage,Early adult
gene_symbol,Trdmt1
gene_accession_id,MGI:1274787
parameter_name,Radius
