parameter_id,M-G-P_006_001_026
mouse_life_stage,Early adult
parameter_name,Fusion of vertebrae
analysis_id,d0ea88g01z1t064
gene_symbol,Dnajc6
mouse_strain,C57BL
gene_accession_id,MGI:1919935
pvalue,0.05093074
