pvalue,0.4225501
mouse_strain,C57BL
gene_symbol,Trdmt1
mouse_life_stage,Early adult
parameter_id,MGP_MLN_064_001
parameter_name,Total CD4+ T cells - % of CD45+
analysis_id,tt12okfz7d3314b
gene_accession_id,MGI:1274787
