mouse_life_stage,E9.5
mouse_strain,C57BL
analysis_id,9es3k981t3v0xb0
parameter_id,IMPC_GEL_063_001
gene_accession_id,MGI:3026886
parameter_name,Delayed embryonic development
pvalue,0.6297517
gene_symbol,Cdin1
