parameter_id,IMPC_OFD_018_001
analysis_id,49f080rvkre61os
mouse_life_stage,Early adult
gene_symbol,Dnajc8
mouse_strain,C57BL
pvalue,0.7817941
gene_accession_id,MGI:1915848
parameter_name,Latency to center entry
