mouse_strain,C57BL
analysis_id,0k7o276bvq2u8d1
parameter_id,IMPC_EYE_013_001
gene_accession_id,MGI:1336200
parameter_name,Pupil Dilation
gene_symbol,Hpca
pvalue,0.9245184
mouse_life_stage,Early adult
