parameter_id,IMPC_EYE_004_001
parameter_name,Eyelid morphology
gene_accession_id,MGI:2448481
analysis_id,1jj173sf47y4944
gene_symbol,Mgst2
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.07545427
