mouse_life_stage,E18.5
mouse_strain,C57BL
gene_symbol,Lpgat1
gene_accession_id,MGI:2446186
parameter_name,KLRG1+ NK cells - % of NK cells
analysis_id,hr3ps715ymniq49
parameter_id,MGP_IMM_036_001
pvalue,0.3062943
