parameter_id,MGP_IMM_082_001
gene_symbol,Sema6c
parameter_name,Resting CD8+ T cells - % of CD45+
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,35o6p5z6kg17re2
pvalue,0.2482414
gene_accession_id,MGI:1338032
