mouse_strain,C57BL
parameter_id,IMPC_GEO_011_001
gene_symbol,Cpa3
analysis_id,ptjf10dqr439z48
pvalue,0.6649973
mouse_life_stage,Early adult
gene_accession_id,MGI:88479
parameter_name,Blood Vessel Morphology
