parameter_id,IMPC_CSD_029_001
parameter_name,Activity (body position)
pvalue,0.5843778
analysis_id,e1v02f4z3b9np63
gene_symbol,Rab17
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:104640
