parameter_id,IMPC_GEL_006_001
parameter_name,Pericardium Morphology
gene_symbol,Cds2
gene_accession_id,MGI:1332236
analysis_id,53k8m3d99nl0w1d
pvalue,0.2365127
mouse_strain,129SV
mouse_life_stage,Early adult
