parameter_id,MGP_IMM_066_001
pvalue,0.9765261
mouse_life_stage,Early adult
analysis_id,g1520638n6hjx82
gene_symbol,Alkbh3
gene_accession_id,MGI:1916363
parameter_name,CD11b-high cDC - % of cDC
mouse_strain,C57BL
