parameter_id,MGP_PBI_027_001
gene_accession_id,MGI:2385156
mouse_life_stage,Early adult
parameter_name,NK cell number
gene_symbol,Sdcbp2
analysis_id,8m4h5p19e00roh2
mouse_strain,C57BL
pvalue,0.595197
