mouse_life_stage,E12.5
analysis_id,55b57v3yij1d8d7
gene_symbol,Bcs1l
pvalue,0.364866
gene_accession_id,MGI:1914071
parameter_id,ESLIM_007_001_003
mouse_strain,C57BL
parameter_name,Whole arena resting time
