mouse_life_stage,Late adult
mouse_strain,C57BL
parameter_id,MGP_IMM_129_001
parameter_name,CD11b-high cDC - % of CD45+
analysis_id,92x2sx9k9cy8593
gene_symbol,Secisbp2l
gene_accession_id,MGI:1917604
pvalue,0.1494416
