mouse_life_stage,Early adult
pvalue,0.5064977
mouse_strain,129SV
parameter_name,Embryo Size
gene_symbol,Zmynd8
gene_accession_id,MGI:1918025
analysis_id,7i7c6u81zp067q2
parameter_id,IMPC_GEO_019_001
