parameter_id,IMPC_XRY_021_001
gene_accession_id,MGI:1920638
parameter_name,Humerus
pvalue,0.1730553
mouse_strain,C57BL
analysis_id,cv16bmg30os8nev
mouse_life_stage,Early adult
gene_symbol,Bpifa3
