pvalue,0.591562
mouse_strain,C57BL
analysis_id,1r44x66ilrmpa96
parameter_name,KLRG1+ CD4- NKT cells - % of CD45+
gene_accession_id,MGI:104640
parameter_id,MGP_IMM_094_001
gene_symbol,Rab17
mouse_life_stage,Early adult
