mouse_strain,C57BL
pvalue,0.1537524
analysis_id,0060op8m4l5td7h
parameter_name,Head morphology
gene_accession_id,MGI:1920638
gene_symbol,Bpifa3
mouse_life_stage,Early adult
parameter_id,MGP_CSD_064_001
