mouse_strain,C57BL
analysis_id,8pm51xe5o37jh57
parameter_name,Right total retinal thickness
pvalue,0.115626
gene_accession_id,MGI:1915087
parameter_id,IMPC_EYE_062_001
mouse_life_stage,E12.5
gene_symbol,Tiprl
