parameter_id,MGP_PBI_004_001
mouse_life_stage,Early adult
parameter_name,CD8+ alpha beta T cell percentage
analysis_id,83i3h9t9n381yi8
gene_symbol,Cmpk1
pvalue,0.4838232
mouse_strain,C57BL
gene_accession_id,MGI:1913838
