parameter_id,IMPC_HEM_008_001
mouse_life_stage,E12.5
gene_symbol,Bcs1l
gene_accession_id,MGI:1914071
analysis_id,3z6g295a838y374
pvalue,0.6767661
mouse_strain,C57BL
parameter_name,Platelet count
