parameter_id,IMPC_OFD_012_001
mouse_strain,C57BL
gene_symbol,Snap23
mouse_life_stage,Late adult
parameter_name,Periphery permanence time
pvalue,0.753571
analysis_id,mw8zen17e4c308n
gene_accession_id,MGI:109356
