mouse_life_stage,E9.5
mouse_strain,C57BL
gene_accession_id,MGI:1915087
parameter_id,IMPC_FEA_106_001
pvalue,0.3094038
gene_symbol,Tiprl
analysis_id,r0r389u172l6b10
parameter_name,Difference in Cue Tone and Cue Baseline % Freezing
