parameter_id,MGP_MLN_033_001
parameter_name,Resting NK cells - % of NK cells
gene_symbol,Slc28a2
analysis_id,5ky4v596a6477g0
gene_accession_id,MGI:1913105
pvalue,0.3100039
mouse_life_stage,Early adult
mouse_strain,C57BL
