parameter_id,IMPC_EYE_056_001
analysis_id,08a72732dz7r8d1
gene_accession_id,MGI:2653612
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Amigo1
pvalue,0.1791091
parameter_name,Mean left eye lens density
