mouse_life_stage,E9.5
gene_accession_id,MGI:1917810
parameter_id,IMPC_ABR_002_001
parameter_name,Click-evoked ABR threshold
pvalue,0.8839808
analysis_id,ntsnp14sq7krde1
mouse_strain,C57BL
gene_symbol,Wars2
