parameter_id,IMPC_GEL_006_001
mouse_strain,C56BL
pvalue,0.4101975
gene_symbol,Clvs1
parameter_name,Pericardium Morphology
analysis_id,6c47ly5p3y34g08
mouse_life_stage,Early adult
gene_accession_id,MGI:1921688
