mouse_strain,C57BL
pvalue,1.285149
parameter_id,IMPC_CBC_006_001
mouse_life_stage,Early adult
gene_symbol,Npbwr1
gene_accession_id,MGI:891989
analysis_id,15e11h216t53103
parameter_name,Total protein
