parameter_id,IMPC_IMM_051_001
gene_symbol,Psd4
gene_accession_id,MGI:2674093
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Monocytes
pvalue,0.7019242
analysis_id,s3970g720kpnzrw
