parameter_id,IMPC_EYE_083_001
pvalue,0.06161907
parameter_name,Vitreous
mouse_life_stage,E9.5
gene_symbol,Wars2
mouse_strain,C57BL
analysis_id,r4fuewcq7k7f67v
gene_accession_id,MGI:1917810
