pvalue,0.4325057
parameter_name,Total CD8+ T cells - % of ab T cells
parameter_id,MGP_IMM_013_001
mouse_strain,C57BL
gene_symbol,Frmpd1
analysis_id,40633cw7yxlwd22
mouse_life_stage,Early adult
gene_accession_id,MGI:2446274
