parameter_id,MGP_MLN_093_001
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.2605064
parameter_name,KLRG1+ NK cells - % of CD45+
gene_symbol,Traf6
analysis_id,ux6y184ul44b015
gene_accession_id,MGI:108072
