pvalue,0.4113986
gene_accession_id,MGI:1913483
parameter_name,Periphery average speed
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,nnv054641r404it
gene_symbol,Dmap1
parameter_id,JAX_OFD_013_001
