mouse_life_stage,Middle aged adult
parameter_name,Radius
gene_accession_id,MGI:2140475
mouse_strain,C57BL
gene_symbol,AU040320
parameter_id,IMPC_XRY_022_001
pvalue,0.4684972
analysis_id,i3vu0120eby3cek
