parameter_id,MGP_MLN_033_001
mouse_strain,C57BL
analysis_id,32s3yytf66k877t
parameter_name,Resting NK cells - % of NK cells
mouse_life_stage,Early adult
gene_accession_id,MGI:3046938
gene_symbol,Hrnr
pvalue,0.4376196
