mouse_life_stage,Early adult
gene_symbol,Cpa3
mouse_strain,C57BL
analysis_id,r7qi4o0xr81xol3
pvalue,0.8488317
gene_accession_id,MGI:88479
parameter_name,Chloride
parameter_id,IMPC_CBC_003_001
