parameter_id,IMPC_EYE_092_001
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1924054
analysis_id,80k040r46it6w19
pvalue,0.5010949
gene_symbol,Kdm4c
parameter_name,Retina (combined)
