parameter_id,IMPC_ECG_003_001
pvalue,0.3002715
gene_accession_id,MGI:109585
parameter_name,CV
gene_symbol,Pld1
analysis_id,c5b73721lvq7pbi
mouse_life_stage,Early adult
mouse_strain,C57BL
