parameter_id,IMPC_HEM_027_001
gene_symbol,Nanp
mouse_life_stage,E18.5
gene_accession_id,MGI:1914561
mouse_strain,C57BL
analysis_id,ra2kk5x7e262rbj
pvalue,0.462627
parameter_name,Red blood cell distribution width
