parameter_id,JAX_OFD_012_001
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Secisbp2l
pvalue,0.7965858
analysis_id,6ke4r74y58bh31u
gene_accession_id,MGI:1917604
parameter_name,Periphery permanence time
