mouse_life_stage,Late adult
pvalue,0.1694248
mouse_strain,C57BL
parameter_name,Bone Mineral Density (excluding skull)
gene_accession_id,MGI:1345282
parameter_id,M-G-P_005_001_004
analysis_id,5kzr0t5jq15d1ta
gene_symbol,Slc30a4
