parameter_id,IMPC_CBC_013_001
gene_symbol,Zc2hc1a
gene_accession_id,MGI:1914556
pvalue,0.6416824
analysis_id,xq813c3xbd914m5
parameter_name,Alanine aminotransferase
mouse_strain,C57BL
mouse_life_stage,Early adult
