gene_accession_id,MGI:2139080
gene_symbol,Dzank1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_009_001
pvalue,0.2894193
parameter_name,Corneal vascularization
analysis_id,zfef1xyd0320whw
