parameter_id,IMPC_IMM_051_001
mouse_life_stage,Middle aged adult
pvalue,0.6159532
gene_symbol,Snap23
gene_accession_id,MGI:109356
parameter_name,Monocytes
mouse_strain,C57BL
analysis_id,hj021n7n3yz8z4d
