mouse_life_stage,E9.5
gene_accession_id,MGI:1913483
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
mouse_strain,C57BL
parameter_id,TCPLA_GRS_011_001
analysis_id,t56m09hn91ffxsx
gene_symbol,Dmap1
pvalue,0.07628007
