parameter_id,IMPC_DXA_004_001
pvalue,0.1031618
gene_accession_id,MGI:2444777
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Bone Mineral Density (excluding skull)
gene_symbol,Ncaph
analysis_id,uy4k8bzx1b2fc6v
