mouse_strain,C57BL
parameter_id,MGP_IMM_014_001
mouse_life_stage,E9.5
pvalue,0.07385753
gene_symbol,Bcs1l
gene_accession_id,MGI:1914071
analysis_id,25ltvqt240j082g
parameter_name,Effector CD8+ T cells - % of CD8+
