parameter_id,MGP_MLN_058_001
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.8890599
parameter_name,Plasmacytoid DC - % of DC
analysis_id,ig863l6vqo6t0lr
gene_accession_id,MGI:1919107
gene_symbol,Slc17a9
