parameter_id,IMPC_XRY_002_001
parameter_name,Zygomatic bone
mouse_strain,C57BL
gene_accession_id,MGI:1913483
gene_symbol,Dmap1
mouse_life_stage,E9.5
pvalue,0.7983616
analysis_id,8b2oxfqnyb3lm02
