mouse_life_stage,Early adult
parameter_id,HRWLLA_FEA_015_001
mouse_strain,C57BL
pvalue,0.8453948
gene_accession_id,MGI:1914561
gene_symbol,Nanp
parameter_name,Cue Baseline % Freezing Time
analysis_id,l0c0w3ix65nbfu0
