parameter_id,IMPC_CSD_008_001
analysis_id,73o1u64z98k8jc7
pvalue,0.1445149
mouse_life_stage,Early adult
parameter_name,Coat - color pattern - back
gene_accession_id,MGI:97838
mouse_strain,C57BL
gene_symbol,Eprs1
