gene_symbol,Frmpd1
pvalue,0.6624308
parameter_name,Dark side time spent
parameter_id,JAX_LDT_004_001
gene_accession_id,MGI:2446274
analysis_id,032v995462tf53j
mouse_life_stage,Early adult
mouse_strain,C57BL
