gene_symbol,Slc28a2
parameter_name,Periphery average speed
analysis_id,8146381iu63v53l
pvalue,0.226296
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1913105
parameter_id,HRWLLA_OFD_013_001
