mouse_life_stage,Middle aged adult
pvalue,0.4032173
gene_symbol,Hpca
gene_accession_id,MGI:1336200
analysis_id,a0514su68a65193
parameter_id,HRWLLA_OFD_013_001
mouse_strain,C57BL
parameter_name,Periphery average speed
