mouse_life_stage,Middle aged adult
pvalue,0.9098792
analysis_id,7sa29755pqacxc0
mouse_strain,C57BL
parameter_name,Eye
gene_symbol,Lpgat1
gene_accession_id,MGI:2446186
parameter_id,M-G-P_013_001_001
