parameter_id,IMPC_GEL_057_001
mouse_life_stage,Middle aged adult
analysis_id,ob3c9tdpek6m43c
mouse_strain,C57BL
gene_accession_id,MGI:2446274
parameter_name,Heart looping
pvalue,0.5405091
gene_symbol,Frmpd1
